format	1
declaration	historical_module	destination_module	decision	kind	visibility	command_root	start_line
NumStability.H16_eq16_26_SepLowerBound_lyapunov_of_sigmaMin	NumStability.Algorithms.Sylvester.Higham16LyapunovSigmaMin	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Lyapunov	move_source	theorem	public	NumStability.H16_eq16_26_SepLowerBound_lyapunov_of_sigmaMin	56
NumStability.H16_eq16_26_SepLowerBound_schurDiagonal_of_entrywise_abs_ge	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.H16_eq16_26_SepLowerBound_schurDiagonal_of_entrywise_abs_ge	5403
NumStability.H16_eq16_26_exists_sylvesterSep_minimizer	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.AttainedSeparation.Equation26	move_source	theorem	public	NumStability.H16_eq16_26_exists_sylvesterSep_minimizer	272
NumStability.H16_eq16_26_exists_sylvesterSep_ratio_minimizer	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.AttainedSeparation.Equation26	move_source	theorem	public	NumStability.H16_eq16_26_exists_sylvesterSep_ratio_minimizer	290
NumStability.H16_eq16_26_isLeast_sylvesterSepRatios	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.AttainedSeparation.Equation26	move_source	theorem	public	NumStability.H16_eq16_26_isLeast_sylvesterSepRatios	284
NumStability.H16_eq16_26_sepLowerBound_of_sigmaMin	NumStability.Algorithms.Sylvester.Higham16PerturbationSigmaMin	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.SylvesterPerturbation	move_source	theorem	public	NumStability.H16_eq16_26_sepLowerBound_of_sigmaMin	23
NumStability.H16_eq16_26_sylvesterSepInf_ge_of_sigmaMin	NumStability.Algorithms.Sylvester.Higham16PerturbationSigmaMin	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.SylvesterPerturbation	move_source	theorem	public	NumStability.H16_eq16_26_sylvesterSepInf_ge_of_sigmaMin	47
NumStability.H16_eq16_26_sylvesterSepInf_lyapunovSpectralDiagonal_ge_of_entrywise_abs_ge	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.H16_eq16_26_sylvesterSepInf_lyapunovSpectralDiagonal_ge_of_entrywise_abs_ge	5573
NumStability.H16_eq16_26_sylvesterSepInf_lyapunovSpectralDiagonal_ge_of_entrywise_abs_ge_of_pos_dim	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.H16_eq16_26_sylvesterSepInf_lyapunovSpectralDiagonal_ge_of_entrywise_abs_ge_of_pos_dim	5579
NumStability.H16_eq16_26_sylvesterSepInf_lyapunov_ge_of_sigmaMin	NumStability.Algorithms.Sylvester.Higham16LyapunovSigmaMin	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Lyapunov	move_source	theorem	public	NumStability.H16_eq16_26_sylvesterSepInf_lyapunov_ge_of_sigmaMin	179
NumStability.H16_eq16_26_sylvesterSepInf_lyapunov_pos_of_sigmaMin	NumStability.Algorithms.Sylvester.Higham16LyapunovSigmaMin	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Lyapunov	move_source	theorem	public	NumStability.H16_eq16_26_sylvesterSepInf_lyapunov_pos_of_sigmaMin	210
NumStability.H16_eq16_26_sylvesterSepInf_mem_sylvesterSepRatios	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.AttainedSeparation.Equation26	move_source	theorem	public	NumStability.H16_eq16_26_sylvesterSepInf_mem_sylvesterSepRatios	278
NumStability.H16_eq16_26_sylvesterSepInf_pos_of_sigmaMin	NumStability.Algorithms.Sylvester.Higham16PerturbationSigmaMin	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.SylvesterPerturbation	move_source	theorem	public	NumStability.H16_eq16_26_sylvesterSepInf_pos_of_sigmaMin	70
NumStability.H16_eq16_26_sylvesterSepInf_schurDiagonal_ge_of_entrywise_abs_ge	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.H16_eq16_26_sylvesterSepInf_schurDiagonal_ge_of_entrywise_abs_ge	5409
NumStability.H16_eq16_26_sylvesterSepInf_schurDiagonal_ge_of_entrywise_abs_ge_of_pos_dim	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.H16_eq16_26_sylvesterSepInf_schurDiagonal_ge_of_entrywise_abs_ge_of_pos_dim	5415
NumStability.H16_eq16_26_sylvesterVecCoeff_mulVec_eq_zero_iff_of_operator_sigmaMin	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.H16_eq16_26_sylvesterVecCoeff_mulVec_eq_zero_iff_of_operator_sigmaMin	3405
NumStability.H16_eq16_26_sylvesterVecCoeff_mulVec_eq_zero_iff_of_pos_le_sylvesterSepInf	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.H16_eq16_26_sylvesterVecCoeff_mulVec_eq_zero_iff_of_pos_le_sylvesterSepInf	2998
NumStability.H16_eq16_26_sylvesterVecCoeff_mulVec_eq_zero_iff_of_sepLowerBound	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.H16_eq16_26_sylvesterVecCoeff_mulVec_eq_zero_iff_of_sepLowerBound	2993
NumStability.H16_eq16_26_sylvesterVecCoeff_mulVec_injective_of_operator_sigmaMin	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.H16_eq16_26_sylvesterVecCoeff_mulVec_injective_of_operator_sigmaMin	3452
NumStability.H16_eq16_26_sylvesterVecCoeff_mulVec_surjective_of_operator_sigmaMin	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.H16_eq16_26_sylvesterVecCoeff_mulVec_surjective_of_operator_sigmaMin	3458
NumStability.H16_eq16_27_lyapunovOp_eq_zero_iff_of_sigmaMin	NumStability.Algorithms.Sylvester.Higham16LyapunovSigmaMin	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Lyapunov	move_source	theorem	public	NumStability.H16_eq16_27_lyapunovOp_eq_zero_iff_of_sigmaMin	145
NumStability.H16_eq16_27_lyapunov_condition_diagonal_of_vecCoeff_entrywise_abs_ge	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.H16_eq16_27_lyapunov_condition_diagonal_of_vecCoeff_entrywise_abs_ge	9820
NumStability.H16_eq16_27_lyapunov_condition_of_sigmaMin	NumStability.Algorithms.Sylvester.Higham16LyapunovSigmaMin	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Lyapunov	move_source	theorem	public	NumStability.H16_eq16_27_lyapunov_condition_of_sigmaMin	604
NumStability.H16_eq16_27_lyapunov_condition_of_vecCoeff_gram_eigenvalues	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.H16_eq16_27_lyapunov_condition_of_vecCoeff_gram_eigenvalues	9787
NumStability.H16_eq16_27_lyapunov_condition_of_vecCoeff_left_inverse_finiteOpNorm2Le	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.H16_eq16_27_lyapunov_condition_of_vecCoeff_left_inverse_finiteOpNorm2Le	9252
NumStability.H16_eq16_27_lyapunov_condition_of_vecCoeff_sigmaMin	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.H16_eq16_27_lyapunov_condition_of_vecCoeff_sigmaMin	8933
NumStability.H16_eq16_27_lyapunov_condition_spectralDiagonal_of_sep_entrywise_abs_ge	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.H16_eq16_27_lyapunov_condition_spectralDiagonal_of_sep_entrywise_abs_ge	10022
NumStability.H16_eq16_27_lyapunov_condition_spectralDiagonal_of_vecCoeff_entrywise_abs_ge	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.H16_eq16_27_lyapunov_condition_spectralDiagonal_of_vecCoeff_entrywise_abs_ge	9848
NumStability.H16_eq16_27_lyapunov_first_order_bound_diagonal_of_vecCoeff_entrywise_abs_ge	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.H16_eq16_27_lyapunov_first_order_bound_diagonal_of_vecCoeff_entrywise_abs_ge	9999
NumStability.H16_eq16_27_lyapunov_first_order_bound_of_sigmaMin	NumStability.Algorithms.Sylvester.Higham16LyapunovSigmaMin	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Lyapunov	move_source	theorem	public	NumStability.H16_eq16_27_lyapunov_first_order_bound_of_sigmaMin	580
NumStability.H16_eq16_27_lyapunov_first_order_bound_of_vecCoeff_gram_eigenvalues	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.H16_eq16_27_lyapunov_first_order_bound_of_vecCoeff_gram_eigenvalues	9246
NumStability.H16_eq16_27_lyapunov_first_order_bound_of_vecCoeff_left_inverse_finiteOpNorm2Le	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.H16_eq16_27_lyapunov_first_order_bound_of_vecCoeff_left_inverse_finiteOpNorm2Le	9234
NumStability.H16_eq16_27_lyapunov_first_order_bound_of_vecCoeff_sigmaMin	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.H16_eq16_27_lyapunov_first_order_bound_of_vecCoeff_sigmaMin	9222
NumStability.H16_eq16_27_lyapunov_first_order_bound_spectralDiagonal_of_vecCoeff_entrywise_abs_ge	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.H16_eq16_27_lyapunov_first_order_bound_spectralDiagonal_of_vecCoeff_entrywise_abs_ge	10012
NumStability.H16_eq16_27_lyapunov_perturbation_bound_diagonal_of_vecCoeff_entrywise_abs_ge_total	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.H16_eq16_27_lyapunov_perturbation_bound_diagonal_of_vecCoeff_entrywise_abs_ge_total	9702
NumStability.H16_eq16_27_lyapunov_perturbation_bound_of_sigmaMin_total	NumStability.Algorithms.Sylvester.Higham16LyapunovSigmaMin	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Lyapunov	move_source	theorem	public	NumStability.H16_eq16_27_lyapunov_perturbation_bound_of_sigmaMin_total	435
NumStability.H16_eq16_27_lyapunov_perturbation_bound_of_vecCoeff_gram_eigenvalues_total	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.H16_eq16_27_lyapunov_perturbation_bound_of_vecCoeff_gram_eigenvalues_total	9631
NumStability.H16_eq16_27_lyapunov_perturbation_bound_of_vecCoeff_left_inverse_finiteOpNorm2Le_total	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.H16_eq16_27_lyapunov_perturbation_bound_of_vecCoeff_left_inverse_finiteOpNorm2Le_total	9619
NumStability.H16_eq16_27_lyapunov_perturbation_bound_of_vecCoeff_sigmaMin_total	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.H16_eq16_27_lyapunov_perturbation_bound_of_vecCoeff_sigmaMin_total	9607
NumStability.H16_eq16_27_lyapunov_perturbation_bound_spectralDiagonal_of_vecCoeff_entrywise_abs_ge_total	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.H16_eq16_27_lyapunov_perturbation_bound_spectralDiagonal_of_vecCoeff_entrywise_abs_ge_total	9778
NumStability.H16_eq16_27_lyapunov_relative_first_order_bound_diagonal_of_vecCoeff_entrywise_abs_ge	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.H16_eq16_27_lyapunov_relative_first_order_bound_diagonal_of_vecCoeff_entrywise_abs_ge	10005
NumStability.H16_eq16_27_lyapunov_relative_first_order_bound_of_sigmaMin	NumStability.Algorithms.Sylvester.Higham16LyapunovSigmaMin	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Lyapunov	move_source	theorem	public	NumStability.H16_eq16_27_lyapunov_relative_first_order_bound_of_sigmaMin	672
NumStability.H16_eq16_27_lyapunov_relative_first_order_bound_of_vecCoeff_gram_eigenvalues	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.H16_eq16_27_lyapunov_relative_first_order_bound_of_vecCoeff_gram_eigenvalues	9249
NumStability.H16_eq16_27_lyapunov_relative_first_order_bound_of_vecCoeff_left_inverse_finiteOpNorm2Le	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.H16_eq16_27_lyapunov_relative_first_order_bound_of_vecCoeff_left_inverse_finiteOpNorm2Le	9240
NumStability.H16_eq16_27_lyapunov_relative_first_order_bound_of_vecCoeff_sigmaMin	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.H16_eq16_27_lyapunov_relative_first_order_bound_of_vecCoeff_sigmaMin	9228
NumStability.H16_eq16_27_lyapunov_relative_first_order_bound_spectralDiagonal_of_vecCoeff_entrywise_abs_ge	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.H16_eq16_27_lyapunov_relative_first_order_bound_spectralDiagonal_of_vecCoeff_entrywise_abs_ge	10019
NumStability.H16_eq16_27_lyapunov_relative_perturbation_diagonal_of_vecCoeff_entrywise_abs_ge_total	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.H16_eq16_27_lyapunov_relative_perturbation_diagonal_of_vecCoeff_entrywise_abs_ge_total	9708
NumStability.H16_eq16_27_lyapunov_relative_perturbation_of_sigmaMin_total	NumStability.Algorithms.Sylvester.Higham16LyapunovSigmaMin	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Lyapunov	move_source	theorem	public	NumStability.H16_eq16_27_lyapunov_relative_perturbation_of_sigmaMin_total	528
NumStability.H16_eq16_27_lyapunov_relative_perturbation_of_vecCoeff_gram_eigenvalues_total	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.H16_eq16_27_lyapunov_relative_perturbation_of_vecCoeff_gram_eigenvalues_total	9637
