format	1
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.exactPivotedQRMatrixSeq_prefix_lower_zero	-	NumStability.Algorithms.LinearSystems.LeastSquares.RowSorting
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.exactPivotedQRMatrixSeq_stage_pivot_ne_zero_of_fullRowRank	-	NumStability.Source.Higham.Chapter20.Theorem07.Elimination
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.exactPivotedQRMatrixSeq_succ_of_lt	-	NumStability.Algorithms.LinearSystems.LeastSquares.RowSorting
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.exactPivotedQRMatrixSeq_upperTrapezoidal_fullRowHorizon	-	NumStability.Algorithms.LinearSystems.LeastSquares.RowSorting
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.exactPivotedQRPseq	-	NumStability.Algorithms.LinearSystems.LeastSquares.RowSorting
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.exactPivotedQRPseq_orthogonal	-	NumStability.Source.Higham.Chapter20.Theorem07.Elimination
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.exactPivotedQRPseq_pivot_column_zero_below	-	NumStability.Algorithms.LinearSystems.LeastSquares.RowSorting
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.exactPivotedQRRawVector	-	NumStability.Algorithms.LinearSystems.LeastSquares.RowSorting
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.exactPivotedQRRawVector_zero_prefix	-	NumStability.Algorithms.LinearSystems.LeastSquares.RowSorting
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.exactPivotedQRSwapSeq	-	NumStability.Algorithms.LinearSystems.LeastSquares.RowSorting
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.exactPivotedQRSwapSeq_fix_prefix	-	NumStability.Algorithms.LinearSystems.LeastSquares.RowSorting
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.exactPivotedQRSwapSeq_maps_active	-	NumStability.Algorithms.LinearSystems.LeastSquares.RowSorting
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.exactPivotedQRSwappedPanel	-	NumStability.Algorithms.LinearSystems.LeastSquares.RowSorting
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.exactPivotedQRSwappedPanel_pivot_max	-	NumStability.Source.Higham.Chapter20.Theorem07.Elimination
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.exactPivotedQR_exists_active_entry_ne_of_fullRowRank	-	NumStability.Source.Higham.Chapter20.Theorem07.Elimination
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.exactPivotedQR_factorization	-	NumStability.Source.Higham.Chapter20.Theorem07.Elimination
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.exactPivotedQR_pivot_trailingNorm_pos_of_fullRowRank	-	NumStability.Source.Higham.Chapter20.Theorem07.Elimination
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.exactPivotedQR_telescope	-	NumStability.Source.Higham.Chapter20.Theorem07.Elimination
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.isLSEMinimizer_of_orthogonal_constraint_factor	-	NumStability.Algorithms.LinearSystems.LeastSquares.RowSorting
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.lseEliminationActualA1	-	NumStability.Source.Higham.Chapter20.Theorem07.Elimination
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.lseEliminationActualA2	-	NumStability.Source.Higham.Chapter20.Theorem07.Elimination
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.lseEliminationActualA_block	-	NumStability.Source.Higham.Chapter20.Theorem07.Elimination
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.lseEliminationActualPerm	-	NumStability.Source.Higham.Chapter20.Theorem07.Elimination
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.lseEliminationActualQ	-	NumStability.Source.Higham.Chapter20.Theorem07.Elimination
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.lseEliminationActualQtd	-	NumStability.Source.Higham.Chapter20.Theorem07.Elimination
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.lseEliminationActualR	-	NumStability.Source.Higham.Chapter20.Theorem07.Elimination
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.lseEliminationActualR1	-	NumStability.Source.Higham.Chapter20.Theorem07.Elimination
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.lseEliminationActualR1Inv	-	NumStability.Source.Higham.Chapter20.Theorem07.Elimination
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.lseEliminationActualR1_det_ne_zero_of_fullRowRank	-	NumStability.Source.Higham.Chapter20.Theorem07.Elimination
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.lseEliminationActualR1_diag_ne_zero_of_fullRowRank	-	NumStability.Source.Higham.Chapter20.Theorem07.Elimination
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.lseEliminationActualR1_inverse_actions_of_fullRowRank	-	NumStability.Source.Higham.Chapter20.Theorem07.Elimination
exact	NumStability.Algorithms.LeastSquares.Higham20EliminationActual	NumStability.Higham20EliminationActual.lseEliminationActualR1_upper	-	NumStability.Source.Higham.Chapter20.Theorem07.Elimination
