format	1
NumStability.IsComplexVectorMapLinear.recOn	NumStability.Analysis.LinearOperators.Basic	definition	public
NumStability.IsComplexVectorNorm	NumStability.Analysis.VectorNorms.Basic	inductive	public
NumStability.IsComplexVectorNorm.add_le	NumStability.Analysis.VectorNorms.Basic	theorem	public
NumStability.IsComplexVectorNorm.casesOn	NumStability.Analysis.VectorNorms.Basic	definition	public
NumStability.IsComplexVectorNorm.eq_zero_iff	NumStability.Analysis.VectorNorms.Basic	theorem	public
NumStability.IsComplexVectorNorm.mk	NumStability.Analysis.VectorNorms.Basic	constructor	public
NumStability.IsComplexVectorNorm.mk._flat_ctor	NumStability.Analysis.VectorNorms.Basic	definition	internal
NumStability.IsComplexVectorNorm.nonneg	NumStability.Analysis.VectorNorms.Basic	theorem	public
NumStability.IsComplexVectorNorm.rec	NumStability.Analysis.VectorNorms.Basic	recursor	public
NumStability.IsComplexVectorNorm.recOn	NumStability.Analysis.VectorNorms.Basic	definition	public
NumStability.IsComplexVectorNorm.smul	NumStability.Analysis.VectorNorms.Basic	theorem	public
NumStability.IsComplexVectorNorm.sum_le	NumStability.Analysis.VectorNorms.Basic	theorem	public
NumStability.IsDualFunctionalNormValue	NumStability.Analysis.VectorNorms.Duality	inductive	public
NumStability.IsDualFunctionalNormValue.bound	NumStability.Analysis.VectorNorms.Duality	theorem	public
NumStability.IsDualFunctionalNormValue.casesOn	NumStability.Analysis.VectorNorms.Duality	definition	public
NumStability.IsDualFunctionalNormValue.least	NumStability.Analysis.VectorNorms.Duality	theorem	public
NumStability.IsDualFunctionalNormValue.linear	NumStability.Analysis.VectorNorms.Duality	theorem	public
NumStability.IsDualFunctionalNormValue.mk	NumStability.Analysis.VectorNorms.Duality	constructor	public
NumStability.IsDualFunctionalNormValue.mk._flat_ctor	NumStability.Analysis.VectorNorms.Duality	definition	internal
NumStability.IsDualFunctionalNormValue.rec	NumStability.Analysis.VectorNorms.Duality	recursor	public
NumStability.IsDualFunctionalNormValue.recOn	NumStability.Analysis.VectorNorms.Duality	definition	public
NumStability.IsMaxComplexMatrixEigenvalueModulus	NumStability.Analysis.MatrixNorms.SpectralRadius	definition	public
NumStability.IsMaxComplexMatrixInfOneQuadraticUnitValue	NumStability.Analysis.MatrixNorms.Attainment	definition	public
