format	1
declaration	historical_module	destination_module	decision	kind	visibility	command_root	start_line
NumStability.FiniteProbability.entropyReal_boolUniformProbability_eq	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.entropyReal_boolUniformProbability_sq_le_sq_sub_of_pos	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.entropyReal_const	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.entropyReal_exp_mul_eq	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.entropyReal_prod_boolUniformProbability_sq_le_coordinate_add_entropy	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.entropyReal_prod_boolUniformProbability_sq_le_lifted_diff_sum_add	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.entropyReal_prod_eq_expectation_entropyReal_add_entropyReal_expectation	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	definition	public	-	-
NumStability.FiniteProbability.eventProb_abs_sub_gt_le_expectationReal_sq_div	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_abs_sub_le_ge_one_sub_of_second_moment	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_add_eventProb_compl	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_add_le_eventProb_inter_add_one	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_eq_one_of_forall	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_exists_finiteHermitianEigenvalue_ge_le_exp_neg_mul_expected_trace_exp	NumStability.Analysis.MatrixConcentration	NumStability.Analysis.MatrixConcentration	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_exists_finiteHermitianEigenvalue_ge_le_exp_neg_mul_trace_bound	NumStability.Analysis.MatrixConcentration	NumStability.Analysis.MatrixConcentration	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_exists_finiteHermitianEigenvalue_le_le_exp_mul_expected_trace_exp_neg	NumStability.Analysis.MatrixConcentration	NumStability.Analysis.MatrixConcentration	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_exists_finiteHermitianEigenvalue_le_le_exp_mul_trace_bound	NumStability.Analysis.MatrixConcentration	NumStability.Analysis.MatrixConcentration	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_finset_forall_ge_one_sub_sum	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_forall_abs_finiteHermitianEigenvalue_lt_ge_one_sub_exp_neg_mul_expected_trace_exp_add	NumStability.Analysis.MatrixConcentration	NumStability.Analysis.MatrixConcentration	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_forall_abs_finiteHermitianEigenvalue_lt_ge_one_sub_exp_neg_mul_trace_bound_add	NumStability.Analysis.MatrixConcentration	NumStability.Analysis.MatrixConcentration	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_forall_finiteHermitianEigenvalue_gt_ge_one_sub_exp_mul_expected_trace_exp_neg	NumStability.Analysis.MatrixConcentration	NumStability.Analysis.MatrixConcentration	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_forall_finiteHermitianEigenvalue_gt_ge_one_sub_exp_mul_trace_bound	NumStability.Analysis.MatrixConcentration	NumStability.Analysis.MatrixConcentration	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_forall_finiteHermitianEigenvalue_lt_ge_one_sub_exp_neg_mul_expected_trace_exp	NumStability.Analysis.MatrixConcentration	NumStability.Analysis.MatrixConcentration	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_forall_finiteHermitianEigenvalue_lt_ge_one_sub_exp_neg_mul_trace_bound	NumStability.Analysis.MatrixConcentration	NumStability.Analysis.MatrixConcentration	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_forall_ge_one_sub_sum	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_inter_eq_one_of_eq_one	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_inter_ge_one_sub_add	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_le_ge_one_sub_expectationReal_sq_div	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_le_one	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_mono	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_nat_ge_le_chernoff_of_mgf_bound	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_nat_ge_le_exp_mul_mgf	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_nat_ge_le_expectationNat_div	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_nat_le_ge_one_sub_chernoff_of_mgf_bound	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_nat_le_ge_one_sub_expectationNat_div_succ	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_nonneg	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_real_ge_le_exp_mul_mgf	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_real_ge_le_expectationReal_div	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_real_le_ge_one_sub_exp_mul_mgf	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_real_le_ge_one_sub_exp_of_mgf_bound	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_real_le_ge_one_sub_expectationReal_div	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_real_le_mean_add_ge_one_sub_exp_sq_of_entropyReal_exp_mul_le	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_real_le_mean_add_ge_one_sub_exp_sq_of_log_mgf_bound	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_real_le_mean_add_ge_one_sub_exp_sq_of_subgaussian_mgf	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.eventProb_univ	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.exists_prob_pos	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.expectationNat	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	definition	public	-	-
NumStability.FiniteProbability.expectationReal	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	definition	public	-	-
NumStability.FiniteProbability.expectationReal_abs_le_prod_expectationReal_abs_sub_of_expectation_eq_zero	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.expectationReal_abs_sub_mean_le_prod_expectationReal_abs_sub	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.expectationReal_add	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.expectationReal_const	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.expectationReal_const_mul	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.expectationReal_exp_centered_le_exp_of_log_mgf_le	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.expectationReal_exp_pos	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.expectationReal_indicator_eq_eventProb	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.expectationReal_le_of_concaveOn	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.expectationReal_le_sqrt_expectationReal_sq	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.expectationReal_mono	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.expectationReal_mul_const	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.expectationReal_sq_le_expectationReal_sq	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.expectationReal_sq_nonneg	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.expectationReal_sub	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.expectationReal_sum	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.ext	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.ext_iff	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.hasDerivAt_expectationReal_exp_mul	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.hasDerivAt_log_expectationReal_exp_mul	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.log_mgf_differential_le_of_entropyReal_exp_mul_le	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.log_mgf_div_sub_quadratic_antitoneOn_of_differential_le	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.log_mgf_le_mean_add_quadratic_of_differential_le	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.log_mgf_le_mean_add_quadratic_of_entropyReal_exp_mul_le	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.mk	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	constructor	public	-	-
NumStability.FiniteProbability.mk.inj	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.mk.injEq	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.mk.noConfusion	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	definition	public	-	-
NumStability.FiniteProbability.mk.sizeOf_spec	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.noConfusion	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	definition	public	-	-
NumStability.FiniteProbability.noConfusionType	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	definition	public	-	-
NumStability.FiniteProbability.prob	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	definition	public	-	-
NumStability.FiniteProbability.prob_le_eventProb_of_mem	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.prob_nonneg	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.prob_sum	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.prod	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	definition	public	-	-
NumStability.FiniteProbability.prod_eventProb_dependent_snd_eq	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.prod_eventProb_dependent_snd_ge	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
NumStability.FiniteProbability.prod_eventProb_fst_eq	NumStability.Analysis.FiniteProbability	NumStability.Analysis.FiniteProbability	canonical_in_place	theorem	public	-	-
