format	1
declaration	historical_module	destination_module	decision	kind	visibility	command_root	start_line
NumStability.H16_eq16_23_sylvester_first_order_rhs_frobNorm_le	NumStability.Algorithms.Sylvester.Higham16Psi	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation23	move_source	theorem	public	NumStability.H16_eq16_23_sylvester_first_order_rhs_frobNorm_le	225
NumStability.H16_eq16_23_sylvester_relative_first_order_bound_of_psi	NumStability.Algorithms.Sylvester.SylvesterPerturbation	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation23	move_source	theorem	public	NumStability.H16_eq16_23_sylvester_relative_first_order_bound_of_psi	189
NumStability.H16_eq16_24_SylvesterInverseOpBound	NumStability.Algorithms.Sylvester.Higham16Psi	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation24	move_source	definition	public	NumStability.H16_eq16_24_SylvesterInverseOpBound	244
NumStability.H16_eq16_24_SylvesterPsiFirstOrderBound	NumStability.Algorithms.Sylvester.SylvesterPerturbation	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation24	move_source	definition	public	NumStability.H16_eq16_24_SylvesterPsiFirstOrderBound	186
NumStability.H16_eq16_24_structured_condition_diagonal	NumStability.Algorithms.Sylvester.Higham16Psi	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation24	move_source	theorem	public	NumStability.H16_eq16_24_structured_condition_diagonal	748
NumStability.H16_eq16_24_structured_condition_of_pos_le_sylvesterSepInf	NumStability.Algorithms.Sylvester.Higham16Psi	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation24	move_source	theorem	public	NumStability.H16_eq16_24_structured_condition_of_pos_le_sylvesterSepInf	524
NumStability.H16_eq16_24_structured_condition_of_sepLowerBound	NumStability.Algorithms.Sylvester.Higham16Psi	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation24	move_source	theorem	public	NumStability.H16_eq16_24_structured_condition_of_sepLowerBound	484
NumStability.H16_eq16_24_sylvesterInverseOpBound_of_sepLowerBound	NumStability.Algorithms.Sylvester.Higham16Psi	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation24	move_source	theorem	public	NumStability.H16_eq16_24_sylvesterInverseOpBound_of_sepLowerBound	421
NumStability.H16_eq16_24_sylvesterPsiDiagonal	NumStability.Algorithms.Sylvester.Higham16Psi	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation24	move_source	definition	public	NumStability.H16_eq16_24_sylvesterPsiDiagonal	713
NumStability.H16_eq16_24_sylvesterPsiDiagonal_isPsiFirstOrderBound	NumStability.Algorithms.Sylvester.Higham16Psi	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation24	move_source	theorem	public	NumStability.H16_eq16_24_sylvesterPsiDiagonal_isPsiFirstOrderBound	741
NumStability.H16_eq16_24_sylvesterPsi_of_inverseOpBound	NumStability.Algorithms.Sylvester.Higham16Psi	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation24	move_source	definition	public	NumStability.H16_eq16_24_sylvesterPsi_of_inverseOpBound	288
NumStability.H16_eq16_24_sylvesterPsi_of_inverseOpBound_isPsiFirstOrderBound	NumStability.Algorithms.Sylvester.Higham16Psi	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation24	move_source	theorem	public	NumStability.H16_eq16_24_sylvesterPsi_of_inverseOpBound_isPsiFirstOrderBound	427
NumStability.H16_eq16_24_sylvesterPsi_of_pos_le_sylvesterSepInf_isPsiFirstOrderBound	NumStability.Algorithms.Sylvester.Higham16Psi	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation24	move_source	theorem	public	NumStability.H16_eq16_24_sylvesterPsi_of_pos_le_sylvesterSepInf_isPsiFirstOrderBound	439
NumStability.H16_eq16_24_sylvesterPsi_of_sepLowerBound_isPsiFirstOrderBound	NumStability.Algorithms.Sylvester.Higham16Psi	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation24	move_source	theorem	public	NumStability.H16_eq16_24_sylvesterPsi_of_sepLowerBound_isPsiFirstOrderBound	433
NumStability.H16_eq16_24_sylvester_relative_first_order_bound_diagonal	NumStability.Algorithms.Sylvester.Higham16Psi	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation24	move_source	theorem	public	NumStability.H16_eq16_24_sylvester_relative_first_order_bound_diagonal	812
NumStability.H16_eq16_24_sylvester_relative_first_order_bound_of_pos_le_sylvesterSepInf	NumStability.Algorithms.Sylvester.Higham16Psi	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation24	move_source	theorem	public	NumStability.H16_eq16_24_sylvester_relative_first_order_bound_of_pos_le_sylvesterSepInf	629
NumStability.H16_eq16_24_sylvester_relative_first_order_bound_of_sepLowerBound	NumStability.Algorithms.Sylvester.Higham16Psi	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation24	move_source	theorem	public	NumStability.H16_eq16_24_sylvester_relative_first_order_bound_of_sepLowerBound	605
NumStability.H16_eq16_25_condSylvester	NumStability.Algorithms.Sylvester.SylvesterPerturbation	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation25	move_source	definition	public	NumStability.H16_eq16_25_condSylvester	503
NumStability.H16_eq16_25_sylvester_perturbation_bound	NumStability.Algorithms.Sylvester.SylvesterPerturbation	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation25	move_source	theorem	public	NumStability.H16_eq16_25_sylvester_perturbation_bound	508
NumStability.H16_eq16_25_sylvester_perturbation_bound_diagonal_of_entrywise_abs_ge_total	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation25	move_source	theorem	public	NumStability.H16_eq16_25_sylvester_perturbation_bound_diagonal_of_entrywise_abs_ge_total	7600
NumStability.H16_eq16_25_sylvester_perturbation_bound_of_pos_le_sylvesterSepInf_total	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation25	move_source	theorem	public	NumStability.H16_eq16_25_sylvester_perturbation_bound_of_pos_le_sylvesterSepInf_total	7588
NumStability.H16_eq16_25_sylvester_relative_perturbation	NumStability.Algorithms.Sylvester.SylvesterPerturbation	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation25	move_source	theorem	public	NumStability.H16_eq16_25_sylvester_relative_perturbation	511
NumStability.H16_eq16_25_sylvester_relative_perturbation_diagonal_of_entrywise_abs_ge_total	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation25	move_source	theorem	public	NumStability.H16_eq16_25_sylvester_relative_perturbation_diagonal_of_entrywise_abs_ge_total	7606
NumStability.H16_eq16_25_sylvester_relative_perturbation_of_pos_le_sylvesterSepInf_total	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation25	move_source	theorem	public	NumStability.H16_eq16_25_sylvester_relative_perturbation_of_pos_le_sylvesterSepInf_total	7594
NumStability.H16_eq16_26_SepLowerBound_diagonal_of_entrywise_abs_ge	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation26	move_source	theorem	public	NumStability.H16_eq16_26_SepLowerBound_diagonal_of_entrywise_abs_ge	5624
NumStability.H16_eq16_26_SepLowerBound_iff_pos_le_sylvesterSepInf_of_nonempty	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation26	move_source	theorem	public	NumStability.H16_eq16_26_SepLowerBound_iff_pos_le_sylvesterSepInf_of_nonempty	5738
NumStability.H16_eq16_26_SepLowerBound_iff_pos_le_sylvesterSepInf_of_pos_dim	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation26	move_source	theorem	public	NumStability.H16_eq16_26_SepLowerBound_iff_pos_le_sylvesterSepInf_of_pos_dim	5744
NumStability.H16_eq16_26_SepLowerBound_le_sylvesterSepInf_of_nonempty	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation26	move_source	theorem	public	NumStability.H16_eq16_26_SepLowerBound_le_sylvesterSepInf_of_nonempty	5720
NumStability.H16_eq16_26_SepLowerBound_le_sylvesterSepInf_of_pos_dim	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation26	move_source	theorem	public	NumStability.H16_eq16_26_SepLowerBound_le_sylvesterSepInf_of_pos_dim	5726
NumStability.H16_eq16_26_SepLowerBound_lyapunov_diagonal_of_entrywise_abs_ge	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation26	move_source	theorem	public	NumStability.H16_eq16_26_SepLowerBound_lyapunov_diagonal_of_entrywise_abs_ge	1362
NumStability.H16_eq16_26_SepLowerBound_of_pos_le_sylvesterSepInf	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation26	move_source	theorem	public	NumStability.H16_eq16_26_SepLowerBound_of_pos_le_sylvesterSepInf	5732
NumStability.H16_eq16_26_exists_nonzero_sylvesterOp_diagonal_kernel_of_common_entry	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation26	move_source	theorem	public	NumStability.H16_eq16_26_exists_nonzero_sylvesterOp_diagonal_kernel_of_common_entry	5630
NumStability.H16_eq16_26_sylvesterSepInf	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation26	move_source	definition	public	NumStability.H16_eq16_26_sylvesterSepInf	5423
NumStability.H16_eq16_26_sylvesterSepInf_diagonal_eq_zero_of_common_entry	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation26	move_source	theorem	public	NumStability.H16_eq16_26_sylvesterSepInf_diagonal_eq_zero_of_common_entry	5635
NumStability.H16_eq16_26_sylvesterSepInf_diagonal_ge_of_entrywise_abs_ge	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation26	move_source	theorem	public	NumStability.H16_eq16_26_sylvesterSepInf_diagonal_ge_of_entrywise_abs_ge	5641
NumStability.H16_eq16_26_sylvesterSepInf_diagonal_ge_of_entrywise_abs_ge_of_pos_dim	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation26	move_source	theorem	public	NumStability.H16_eq16_26_sylvesterSepInf_diagonal_ge_of_entrywise_abs_ge_of_pos_dim	5647
NumStability.H16_eq16_26_sylvesterSepInf_le_ratio	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation26	move_source	theorem	public	NumStability.H16_eq16_26_sylvesterSepInf_le_ratio	5441
NumStability.H16_eq16_26_sylvesterSepInf_lyapunov_diagonal_ge_of_entrywise_abs_ge	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation26	move_source	theorem	public	NumStability.H16_eq16_26_sylvesterSepInf_lyapunov_diagonal_ge_of_entrywise_abs_ge	1367
NumStability.H16_eq16_26_sylvesterSepInf_nonneg	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation26	move_source	theorem	public	NumStability.H16_eq16_26_sylvesterSepInf_nonneg	5435
NumStability.H16_eq16_26_sylvesterSepRatios	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation26	move_source	definition	public	NumStability.H16_eq16_26_sylvesterSepRatios	5418
NumStability.H16_eq16_26_sylvesterSepRatios_bddBelow	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation26	move_source	theorem	public	NumStability.H16_eq16_26_sylvesterSepRatios_bddBelow	5429
NumStability.H16_eq16_26_sylvesterSepRatios_nonempty_of_pos_dim	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation26	move_source	theorem	public	NumStability.H16_eq16_26_sylvesterSepRatios_nonempty_of_pos_dim	5447
NumStability.H16_eq16_27_LyapunovConditionFirstOrderBound	NumStability.Algorithms.Sylvester.SylvesterPerturbation	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation27	move_source	definition	public	NumStability.H16_eq16_27_LyapunovConditionFirstOrderBound	293
NumStability.H16_eq16_27_LyapunovInverseOpBound	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation27	move_source	definition	public	NumStability.H16_eq16_27_LyapunovInverseOpBound	232
NumStability.H16_eq16_27_frobNorm_le_alpha_mul_lyapunovPairNorm	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation27	move_source	theorem	public	NumStability.H16_eq16_27_frobNorm_le_alpha_mul_lyapunovPairNorm	202
NumStability.H16_eq16_27_frobNorm_le_gamma_mul_lyapunovPairNorm	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation27	move_source	theorem	public	NumStability.H16_eq16_27_frobNorm_le_gamma_mul_lyapunovPairNorm	207
NumStability.H16_eq16_27_lyapunovCondDiagonal	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation27	move_source	definition	public	NumStability.H16_eq16_27_lyapunovCondDiagonal	1698
NumStability.H16_eq16_27_lyapunovCondDiagonal_isLyapunovConditionFirstOrderBound	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation27	move_source	theorem	public	NumStability.H16_eq16_27_lyapunovCondDiagonal_isLyapunovConditionFirstOrderBound	1726
NumStability.H16_eq16_27_lyapunovCond_of_inverseOpBound	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation27	move_source	definition	public	NumStability.H16_eq16_27_lyapunovCond_of_inverseOpBound	287
NumStability.H16_eq16_27_lyapunovCond_of_inverseOpBound_isLyapunovConditionFirstOrderBound	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation27	move_source	theorem	public	NumStability.H16_eq16_27_lyapunovCond_of_inverseOpBound_isLyapunovConditionFirstOrderBound	387
NumStability.H16_eq16_27_lyapunovCond_of_pos_le_sylvesterSepInf_isLyapunovConditionFirstOrderBound	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation27	move_source	theorem	public	NumStability.H16_eq16_27_lyapunovCond_of_pos_le_sylvesterSepInf_isLyapunovConditionFirstOrderBound	399
NumStability.H16_eq16_27_lyapunovCond_of_sepLowerBound_isLyapunovConditionFirstOrderBound	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation27	move_source	theorem	public	NumStability.H16_eq16_27_lyapunovCond_of_sepLowerBound_isLyapunovConditionFirstOrderBound	393
NumStability.H16_eq16_27_lyapunovInverseOpBound_of_sepLowerBound	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation27	move_source	theorem	public	NumStability.H16_eq16_27_lyapunovInverseOpBound_of_sepLowerBound	381
NumStability.H16_eq16_27_lyapunovScaledPerturbationPairNorm	NumStability.Algorithms.Sylvester.SylvesterPerturbation	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation27	move_source	definition	public	NumStability.H16_eq16_27_lyapunovScaledPerturbationPairNorm	284
NumStability.H16_eq16_27_lyapunovScaledPerturbationPairNorm_le_sqrt_two_mul	NumStability.Algorithms.Sylvester.SylvesterPerturbation	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation27	move_source	theorem	public	NumStability.H16_eq16_27_lyapunovScaledPerturbationPairNorm_le_sqrt_two_mul	290
NumStability.H16_eq16_27_lyapunovVecCoeff_mulVec_vec	NumStability.Algorithms.Sylvester.Higham16	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation27	move_source	theorem	public	NumStability.H16_eq16_27_lyapunovVecCoeff_mulVec_vec	200
NumStability.H16_eq16_27_lyapunov_condition_diagonal	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation27	move_source	theorem	public	NumStability.H16_eq16_27_lyapunov_condition_diagonal	1733
NumStability.H16_eq16_27_lyapunov_condition_of_pos_le_sylvesterSepInf	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation27	move_source	theorem	public	NumStability.H16_eq16_27_lyapunov_condition_of_pos_le_sylvesterSepInf	847
NumStability.H16_eq16_27_lyapunov_condition_of_sepLowerBound	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation27	move_source	theorem	public	NumStability.H16_eq16_27_lyapunov_condition_of_sepLowerBound	808
NumStability.H16_eq16_27_lyapunov_first_order_bound_of_pos_le_sylvesterSepInf	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation27	move_source	theorem	public	NumStability.H16_eq16_27_lyapunov_first_order_bound_of_pos_le_sylvesterSepInf	805
